episode,total_reward,epsilon
141,320.0,0.009963666213135667
142,320.0,0.009963666213135667
143,330.0,0.009963666213135667
144,320.0,0.009963666213135667
145,330.0,0.009963666213135667
146,320.0,0.009963666213135667
147,243.71550142765045,0.009963666213135667
148,330.0,0.009963666213135667
149,320.0,0.009963666213135667
150,320.0,0.009963666213135667
151,320.0,0.009963666213135667
152,320.0,0.009963666213135667
153,112.26993799209595,0.009963666213135667
154,320.0,0.009963666213135667
155,320.0,0.009963666213135667
156,320.0,0.009963666213135667
157,320.0,0.009963666213135667
158,330.0,0.009963666213135667
159,330.0,0.009963666213135667
160,330.0,0.009963666213135667
161,175.37703204154968,0.009963666213135667
162,330.0,0.009963666213135667
163,188.80117690563202,0.009963666213135667
164,173.72565400600433,0.009963666213135667
165,-39.67596811056137,0.009963666213135667
166,176.70695745944977,0.009963666213135667
167,330.0,0.009963666213135667
168,233.37315011024475,0.009963666213135667
169,320.0,0.009963666213135667
170,330.0,0.009963666213135667
171,280.17623233795166,0.009963666213135667
172,275.2661712169647,0.009963666213135667
173,320.0,0.009963666213135667
174,320.0,0.009963666213135667
175,198.0051647424698,0.009963666213135667
176,262.4486902952194,0.009963666213135667
177,199.44687116146088,0.009963666213135667
178,214.53244054317474,0.009963666213135667
179,184.3475147485733,0.009963666213135667
180,228.96206521987915,0.009963666213135667
181,330.0,0.009963666213135667
182,330.0,0.009963666213135667
183,330.0,0.009963666213135667
184,320.0,0.009963666213135667
185,330.0,0.009963666213135667
186,153.72139239311218,0.009963666213135667
187,184.46825408935547,0.009963666213135667
188,320.0,0.009963666213135667
189,57.19702625274658,0.009963666213135667
190,204.52827072143555,0.009963666213135667
191,-36.65797019004822,0.009963666213135667
192,330.0,0.009963666213135667
193,330.0,0.009963666213135667
194,320.0,0.009963666213135667
195,330.0,0.009963666213135667
196,-35.470120906829834,0.009963666213135667
197,320.0,0.009963666213135667
198,320.0,0.009963666213135667
199,233.43980967998505,0.009963666213135667
200,320.0,0.009963666213135667
201,214.12468552589417,0.009963666213135667
202,320.0,0.009963666213135667
203,320.0,0.009963666213135667
204,147.95407623052597,0.009963666213135667
205,320.0,0.009963666213135667
206,330.0,0.009963666213135667
207,330.0,0.009963666213135667
208,96.37685227394104,0.009963666213135667
209,330.0,0.009963666213135667
210,320.0,0.009963666213135667
211,310.0,0.009963666213135667
212,276.94364881515503,0.009963666213135667
213,330.0,0.009963666213135667
214,229.0827568769455,0.009963666213135667
215,29.127358078956604,0.009963666213135667
216,330.0,0.009963666213135667
217,219.18950736522675,0.009963666213135667
218,320.0,0.009963666213135667
219,310.0,0.009963666213135667
220,320.0,0.009963666213135667
221,144.45311987400055,0.009963666213135667
222,320.0,0.009963666213135667
223,189.43246006965637,0.009963666213135667
224,330.0,0.009963666213135667
225,320.0,0.009963666213135667
226,320.0,0.009963666213135667
227,320.0,0.009963666213135667
228,320.0,0.009963666213135667
229,330.0,0.009963666213135667
230,330.0,0.009963666213135667
231,57.27961194515228,0.009963666213135667
232,184.44853079319,0.009963666213135667
233,320.0,0.009963666213135667
234,320.0,0.009963666213135667
235,217.70942854881287,0.009963666213135667
236,272.5952900648117,0.009963666213135667
237,330.0,0.009963666213135667
238,12.580463886260986,0.009963666213135667
239,330.0,0.009963666213135667
240,320.0,0.009963666213135667
241,320.0,0.009963666213135667
242,276.9063992500305,0.009963666213135667
243,320.0,0.009963666213135667
244,330.0,0.009963666213135667
245,330.0,0.009963666213135667
246,243.61119079589844,0.009963666213135667
247,330.0,0.009963666213135667
248,320.0,0.009963666213135667
249,320.0,0.009963666213135667
250,320.0,0.009963666213135667
251,330.0,0.009963666213135667
252,320.0,0.009963666213135667
253,-46.79158627986908,0.009963666213135667
254,320.0,0.009963666213135667
255,320.0,0.009963666213135667
256,320.0,0.009963666213135667
257,330.0,0.009963666213135667
258,204.36802423000336,0.009963666213135667
259,310.0,0.009963666213135667
260,320.0,0.009963666213135667
261,330.0,0.009963666213135667
262,64.74478578567505,0.009963666213135667
263,330.0,0.009963666213135667
264,138.80944323539734,0.009963666213135667
265,-36.43887948989868,0.009963666213135667
266,330.0,0.009963666213135667
267,320.0,0.009963666213135667
268,262.58424150943756,0.009963666213135667
269,330.0,0.009963666213135667
270,-70.3572387099266,0.009963666213135667
271,320.0,0.009963666213135667
272,188.72719144821167,0.009963666213135667
273,330.0,0.009963666213135667
274,330.0,0.009963666213135667
275,286.97512459754944,0.009963666213135667
276,330.0,0.009963666213135667
277,330.0,0.009963666213135667
278,62.94314056634903,0.009963666213135667
279,330.0,0.009963666213135667
280,-3.6825031042099,0.009963666213135667
281,228.79280984401703,0.009963666213135667
282,217.6157193183899,0.009963666213135667
283,320.0,0.009963666213135667
284,320.0,0.009963666213135667
285,320.0,0.009963666213135667
286,-70.79600071907043,0.009963666213135667
287,330.0,0.009963666213135667
288,330.0,0.009963666213135667
289,174.02915620803833,0.009963666213135667
290,48.3722163438797,0.009963666213135667
291,286.98131811618805,0.009963666213135667
292,310.0,0.009963666213135667
293,276.9042708873749,0.009963666213135667
294,158.66949450969696,0.009963666213135667
295,320.0,0.009963666213135667
296,218.4989514350891,0.009963666213135667
297,330.0,0.009963666213135667
298,320.0,0.009963666213135667
299,144.44870698451996,0.009963666213135667
300,-116.30604064464569,0.009963666213135667
301,330.0,0.009963666213135667
302,320.0,0.009963666213135667
303,-40.19275104999542,0.009963666213135667
304,330.0,0.009963666213135667
305,320.0,0.009963666213135667
306,320.0,0.009963666213135667
307,320.0,0.009963666213135667
308,320.0,0.009963666213135667
309,233.77083361148834,0.009963666213135667
310,-87.74348044395447,0.009963666213135667
311,330.0,0.009963666213135667
312,-37.74552917480469,0.009963666213135667
313,320.0,0.009963666213135667
314,45.427900314331055,0.009963666213135667
315,320.0,0.009963666213135667
316,-38.71462082862854,0.009963666213135667
317,320.0,0.009963666213135667
318,320.0,0.009963666213135667
319,320.0,0.009963666213135667
320,320.0,0.009963666213135667
321,320.0,0.009963666213135667
322,320.0,0.009963666213135667
323,320.0,0.009963666213135667
324,-43.59104770421982,0.009963666213135667
325,-25.675280272960663,0.009963666213135667
326,320.0,0.009963666213135667
327,320.0,0.009963666213135667
328,320.0,0.009963666213135667
329,56.87382388114929,0.009963666213135667
330,320.0,0.009963666213135667
331,-35.18061006069183,0.009963666213135667
332,-33.9600031375885,0.009963666213135667
333,320.0,0.009963666213135667
334,310.0,0.009963666213135667
335,20.75432860851288,0.009963666213135667
336,-33.32726013660431,0.009963666213135667
337,-44.96543312072754,0.009963666213135667
338,113.20649707317352,0.009963666213135667
339,37.104177594184875,0.009963666213135667
340,320.0,0.009963666213135667
341,320.0,0.009963666213135667
342,-44.83918797969818,0.009963666213135667
343,320.0,0.009963666213135667
344,320.0,0.009963666213135667
345,330.0,0.009963666213135667
346,330.0,0.009963666213135667
347,-52.191126227378845,0.009963666213135667
348,-19.92065155506134,0.009963666213135667
349,330.0,0.009963666213135667
350,315.3803415298462,0.009963666213135667
351,330.0,0.009963666213135667
352,189.64752209186554,0.009963666213135667
353,-187.68723058700562,0.009963666213135667
354,-49.63067817687988,0.009963666213135667
355,-46.71593952178955,0.009963666213135667
356,320.0,0.009963666213135667
