episode,total_reward,epsilon
90,-355.5721574649215,0.009963666213135667
91,-355.4902286827564,0.009963666213135667
92,-344.35577455163,0.009963666213135667
93,-344.4761282354593,0.009963666213135667
94,-353.7063869833946,0.009963666213135667
95,-351.6167308911681,0.009963666213135667
96,-354.5934888571501,0.009963666213135667
97,-355.52140909433365,0.009963666213135667
98,-344.2043630257249,0.009963666213135667
99,-352.36374358832836,0.009963666213135667
100,-355.8988695368171,0.009963666213135667
101,-355.91302709281445,0.009963666213135667
102,-346.6310891881585,0.009963666213135667
103,-346.0020484626293,0.009963666213135667
104,-345.7157978564501,0.009963666213135667
105,-353.84608179330826,0.009963666213135667
106,-344.2357103228569,0.009963666213135667
107,-344.5770761221647,0.009963666213135667
108,-354.94182949513197,0.009963666213135667
109,-334.52978628873825,0.009963666213135667
110,-344.2464818134904,0.009963666213135667
111,-345.62010284513235,0.009963666213135667
112,-353.8527033701539,0.009963666213135667
113,-354.14080683141947,0.009963666213135667
114,-356.89807154238224,0.009963666213135667
115,-353.5863732472062,0.009963666213135667
116,-353.47649705410004,0.009963666213135667
117,-354.2789076939225,0.009963666213135667
118,-344.87108793109655,0.009963666213135667
119,-354.340161241591,0.009963666213135667
120,-346.2653639242053,0.009963666213135667
121,-354.44729260355234,0.009963666213135667
122,-345.60797629505396,0.009963666213135667
123,-345.2155748233199,0.009963666213135667
124,-354.7065171971917,0.009963666213135667
125,-355.13252755999565,0.009963666213135667
126,-346.09443067759275,0.009963666213135667
127,-344.00977132469416,0.009963666213135667
128,-345.31810811907053,0.009963666213135667
129,-345.3430165722966,0.009963666213135667
130,-346.0583848282695,0.009963666213135667
131,-345.22280606627464,0.009963666213135667
132,-346.27181316167116,0.009963666213135667
133,-344.8996674120426,0.009963666213135667
134,-344.2158707976341,0.009963666213135667
135,-354.9862272813916,0.009963666213135667
136,-353.2855521887541,0.009963666213135667
137,-343.6039776876569,0.009963666213135667
138,-355.6584205701947,0.009963666213135667
139,-346.1522443816066,0.009963666213135667
140,-344.4613499864936,0.009963666213135667
141,-342.9902605935931,0.009963666213135667
142,-340.1456787288189,0.009963666213135667
143,-344.2499824240804,0.009963666213135667
144,-344.70248856395483,0.009963666213135667
145,-354.20085917413235,0.009963666213135667
146,-345.6783194988966,0.009963666213135667
147,-345.4847388640046,0.009963666213135667
148,-341.99804693460464,0.009963666213135667
149,-355.82006331533194,0.009963666213135667
150,-354.74059111624956,0.009963666213135667
151,-346.1992827281356,0.009963666213135667
152,-346.5325456634164,0.009963666213135667
153,-335.59996650367975,0.009963666213135667
154,-355.68686071038246,0.009963666213135667
155,-345.8864151015878,0.009963666213135667
156,-346.57692566514015,0.009963666213135667
157,-345.66128719598055,0.009963666213135667
158,-354.6424412280321,0.009963666213135667
159,-344.5331533700228,0.009963666213135667
160,-342.00301019847393,0.009963666213135667
161,-354.55133493989706,0.009963666213135667
162,-353.8057873547077,0.009963666213135667
163,-353.9290730729699,0.009963666213135667
164,-354.88938239216805,0.009963666213135667
165,-343.6377519443631,0.009963666213135667
166,-345.9513648673892,0.009963666213135667
167,-335.8096089437604,0.009963666213135667
168,-354.82235956937075,0.009963666213135667
169,-344.8832442983985,0.009963666213135667
170,-344.0431430861354,0.009963666213135667
171,-344.1477163359523,0.009963666213135667
172,-351.9492817297578,0.009963666213135667
173,-345.47052105516195,0.009963666213135667
174,-344.39008817076683,0.009963666213135667
175,-355.45831459760666,0.009963666213135667
176,-342.87691953778267,0.009963666213135667
177,-355.3875158652663,0.009963666213135667
178,-355.6382533162832,0.009963666213135667
179,-353.77517061680555,0.009963666213135667
180,-354.2918047681451,0.009963666213135667
181,-355.19498308748007,0.009963666213135667
182,-355.51681416481733,0.009963666213135667
183,-345.59645710885525,0.009963666213135667
184,-345.3978611007333,0.009963666213135667
185,-354.8601903691888,0.009963666213135667
186,-333.98532389104366,0.009963666213135667
187,-333.6905810162425,0.009963666213135667
188,-354.6351185515523,0.009963666213135667
189,-345.97897630929947,0.009963666213135667
190,-336.0617220029235,0.009963666213135667
191,-334.96676598489285,0.009963666213135667
192,-335.63261599838734,0.009963666213135667
193,-345.74737794697285,0.009963666213135667
194,-344.18080946058035,0.009963666213135667
195,-333.7358259037137,0.009963666213135667
196,-333.2329879999161,0.009963666213135667
197,-344.4631015583873,0.009963666213135667
198,-334.3557006120682,0.009963666213135667
199,-341.801690608263,0.009963666213135667
200,-344.8057988509536,0.009963666213135667
201,-335.97462344914675,0.009963666213135667
202,-344.9647451341152,0.009963666213135667
203,-333.6298103928566,0.009963666213135667
204,-335.9676039889455,0.009963666213135667
205,-345.52539517730474,0.009963666213135667
206,-344.08633929491043,0.009963666213135667
207,-334.8598959222436,0.009963666213135667
208,-335.4974400103092,0.009963666213135667
209,-345.4036424085498,0.009963666213135667
210,-345.57075203210115,0.009963666213135667
211,-345.3340217396617,0.009963666213135667
212,-335.7805201932788,0.009963666213135667
213,-336.1739057376981,0.009963666213135667
214,-334.6524462774396,0.009963666213135667
215,-325.2796064764261,0.009963666213135667
216,-325.3197966068983,0.009963666213135667
217,-326.4013646095991,0.009963666213135667
218,-335.9318744763732,0.009963666213135667
219,-334.72241489589214,0.009963666213135667
220,-345.7594854682684,0.009963666213135667
221,-333.66594718396664,0.009963666213135667
222,-335.92591919749975,0.009963666213135667
223,-335.2767722681165,0.009963666213135667
224,-335.25904759019613,0.009963666213135667
225,-341.6396783813834,0.009963666213135667
226,-335.9774198010564,0.009963666213135667
227,-333.53543362766504,0.009963666213135667
228,-344.6067558079958,0.009963666213135667
229,-334.8607271760702,0.009963666213135667
230,-335.54481868445873,0.009963666213135667
231,-334.83239306509495,0.009963666213135667
232,-345.991195037961,0.009963666213135667
233,-344.6179466024041,0.009963666213135667
234,-342.8295748308301,0.009963666213135667
235,-342.941920556128,0.009963666213135667
236,-324.2028684541583,0.009963666213135667
237,-344.55154418200254,0.009963666213135667
238,-334.401613406837,0.009963666213135667
239,-345.57498268038034,0.009963666213135667
240,-325.18812967836857,0.009963666213135667
241,-336.49764651060104,0.009963666213135667
242,-334.0287712216377,0.009963666213135667
243,-346.6101466193795,0.009963666213135667
244,-334.6070525050163,0.009963666213135667
245,-335.78166694939137,0.009963666213135667
246,-335.9441311135888,0.009963666213135667
247,-335.6172127574682,0.009963666213135667
248,-335.21648739278316,0.009963666213135667
249,-334.69470831751823,0.009963666213135667
250,-336.3286264613271,0.009963666213135667
251,-326.0505286157131,0.009963666213135667
252,-336.1683299317956,0.009963666213135667
253,-333.6087289825082,0.009963666213135667
254,-333.5257569551468,0.009963666213135667
255,-335.94125132262707,0.009963666213135667
256,-335.88044352829456,0.009963666213135667
257,-335.6608804240823,0.009963666213135667
258,-343.3621383085847,0.009963666213135667
259,-336.8796526193619,0.009963666213135667
260,-344.6323742121458,0.009963666213135667
261,-345.0548322573304,0.009963666213135667
262,-334.1934076845646,0.009963666213135667
263,-345.44528667628765,0.009963666213135667
264,-344.60666121542454,0.009963666213135667
265,-334.0140913799405,0.009963666213135667
266,-332.7734497860074,0.009963666213135667
267,-343.76647455245256,0.009963666213135667
268,-334.2780686840415,0.009963666213135667
269,-325.1890700235963,0.009963666213135667
270,-345.1817893758416,0.009963666213135667
271,-335.48846619576216,0.009963666213135667
272,-326.4765064418316,0.009963666213135667
273,-324.1909054070711,0.009963666213135667
274,-325.0941454768181,0.009963666213135667
275,-314.203769877553,0.009963666213135667
276,-334.55392507463694,0.009963666213135667
277,-334.6474382504821,0.009963666213135667
278,-325.5652667284012,0.009963666213135667
279,-324.87062065303326,0.009963666213135667
280,-342.9043358787894,0.009963666213135667
281,-335.0733853802085,0.009963666213135667
282,-334.4103238135576,0.009963666213135667
283,-346.4662264883518,0.009963666213135667
284,-335.57375963032246,0.009963666213135667
285,-336.91601314395666,0.009963666213135667
286,-334.6350659132004,0.009963666213135667
287,-333.49338786303997,0.009963666213135667
288,-334.60970878601074,0.009963666213135667
289,-336.5660864636302,0.009963666213135667
290,-344.56105586886406,0.009963666213135667
291,-334.6370326280594,0.009963666213135667
292,-325.4325420334935,0.009963666213135667
293,-324.9746203497052,0.009963666213135667
294,-335.17146560549736,0.009963666213135667
295,-345.4077095165849,0.009963666213135667
296,-335.6110223159194,0.009963666213135667
297,-334.80764688551426,0.009963666213135667
298,-335.26417023688555,0.009963666213135667
299,-345.41957703232765,0.009963666213135667
300,-344.90268809348345,0.009963666213135667
301,-333.9270393252373,0.009963666213135667
302,-335.5449216738343,0.009963666213135667
303,-344.8501371666789,0.009963666213135667
304,-345.5956898406148,0.009963666213135667
305,-334.57802567631006,0.009963666213135667
306,-335.77655543386936,0.009963666213135667
307,-336.326791703701,0.009963666213135667
308,-344.1975753232837,0.009963666213135667
309,-333.8734001740813,0.009963666213135667
310,-344.02173395454884,0.009963666213135667
311,-334.1077599674463,0.009963666213135667
312,-333.020215973258,0.009963666213135667
313,-331.63549833744764,0.009963666213135667
314,-333.3447238057852,0.009963666213135667
315,-334.84377490729094,0.009963666213135667
316,-333.996817946434,0.009963666213135667
317,-334.9352370351553,0.009963666213135667
318,-334.74465254694223,0.009963666213135667
319,-342.1264935657382,0.009963666213135667
320,-325.2248113900423,0.009963666213135667
321,-334.46370163559914,0.009963666213135667
322,-333.40217757225037,0.009963666213135667
323,-334.8848409727216,0.009963666213135667
324,-324.5783219188452,0.009963666213135667
325,-325.39151779562235,0.009963666213135667
326,-335.3350368216634,0.009963666213135667
327,-335.8733051419258,0.009963666213135667
328,-335.62327314913273,0.009963666213135667
329,-344.5444740280509,0.009963666213135667
330,-334.85195372998714,0.009963666213135667
331,-336.0717529505491,0.009963666213135667
332,-324.02590814977884,0.009963666213135667
333,-333.018127463758,0.009963666213135667
334,-323.7952909767628,0.009963666213135667
335,-334.2048966139555,0.009963666213135667
336,-333.5551643669605,0.009963666213135667
337,-335.29401732236147,0.009963666213135667
338,-345.30699821561575,0.009963666213135667
339,-335.75984524935484,0.009963666213135667
340,-335.5383407920599,0.009963666213135667
341,-336.0911538526416,0.009963666213135667
342,-334.77955551445484,0.009963666213135667
343,-345.09531081467867,0.009963666213135667
344,-334.6632215902209,0.009963666213135667
345,-334.1631669104099,0.009963666213135667
346,-334.3945502266288,0.009963666213135667
347,-325.7778363004327,0.009963666213135667
348,-335.0687277317047,0.009963666213135667
349,-333.4202693104744,0.009963666213135667
350,-336.44002164900303,0.009963666213135667
351,-334.40809957683086,0.009963666213135667
352,-335.528905428946,0.009963666213135667
353,-325.4393383413553,0.009963666213135667
354,-335.0057194530964,0.009963666213135667
355,-336.2193919494748,0.009963666213135667
356,-345.58330076932907,0.009963666213135667
357,-343.4479318037629,0.009963666213135667
358,-345.07333659380674,0.009963666213135667
359,-336.1607676446438,0.009963666213135667
360,-335.1644219085574,0.009963666213135667
361,-346.35544979572296,0.009963666213135667
362,-336.02108309417963,0.009963666213135667
363,-326.22558581084013,0.009963666213135667
364,-336.657104216516,0.009963666213135667
365,-336.1103639304638,0.009963666213135667
366,-344.78441531956196,0.009963666213135667
367,-334.42663510888815,0.009963666213135667
368,-332.24462481588125,0.009963666213135667
369,-343.2601062729955,0.009963666213135667
370,-342.3620955720544,0.009963666213135667
371,-343.4001571312547,0.009963666213135667
372,-345.7007195726037,0.009963666213135667
373,-334.5329684391618,0.009963666213135667
374,-334.4924045279622,0.009963666213135667
375,-332.05952912569046,0.009963666213135667
376,-324.5268341898918,0.009963666213135667
377,-336.43931180238724,0.009963666213135667
378,-332.37515963613987,0.009963666213135667
379,-336.4073249325156,0.009963666213135667
380,-336.4911253154278,0.009963666213135667
381,-334.7616626396775,0.009963666213135667
382,-335.29885472357273,0.009963666213135667
383,-334.217095926404,0.009963666213135667
384,-335.7974935248494,0.009963666213135667
385,-338.54340851306915,0.009963666213135667
386,-345.44877398759127,0.009963666213135667
387,-335.7312647178769,0.009963666213135667
388,-333.18065971136093,0.009963666213135667
389,-335.95147570967674,0.009963666213135667
390,-335.51898393034935,0.009963666213135667
391,-334.42819008231163,0.009963666213135667
392,-346.37116704136133,0.009963666213135667
393,-335.265589222312,0.009963666213135667
394,-334.9287513419986,0.009963666213135667
395,-332.1042254194617,0.009963666213135667
396,-344.67374278604984,0.009963666213135667
397,-325.49859108775854,0.009963666213135667
398,-335.7101719751954,0.009963666213135667
399,-325.35290651768446,0.009963666213135667
400,-334.12128239125013,0.009963666213135667
401,-323.20466332137585,0.009963666213135667
402,-324.5478773191571,0.009963666213135667
403,-303.9299164041877,0.009963666213135667
404,-283.66787376999855,0.009963666213135667
405,-285.3803634867072,0.009963666213135667
406,-294.3982201293111,0.009963666213135667
407,-305.80724004656076,0.009963666213135667
408,-293.09404031187296,0.009963666213135667
409,-306.33176093548536,0.009963666213135667
410,-255.05856776237488,0.009963666213135667
411,-226.81947721540928,0.009963666213135667
412,-246.7148238196969,0.009963666213135667
413,-256.86784096062183,0.009963666213135667
414,-285.5659984052181,0.009963666213135667
415,-296.0465189218521,0.009963666213135667
416,-295.7373753488064,0.009963666213135667
417,-296.0302444845438,0.009963666213135667
418,-305.8674114495516,0.009963666213135667
419,-297.03547121584415,0.009963666213135667
420,-296.3839632794261,0.009963666213135667
421,-306.28931125998497,0.009963666213135667
422,-295.79802076518536,0.009963666213135667
423,-297.0520391985774,0.009963666213135667
424,-294.95442996174097,0.009963666213135667
425,-306.85221565514803,0.009963666213135667
426,-305.7779963091016,0.009963666213135667
427,-316.5223902016878,0.009963666213135667
428,-305.19268836826086,0.009963666213135667
429,-315.75576075166464,0.009963666213135667
430,-305.31904116272926,0.009963666213135667
431,-296.5928440839052,0.009963666213135667
432,-296.48978807777166,0.009963666213135667
433,-294.9082755148411,0.009963666213135667
434,-293.2272871211171,0.009963666213135667
435,-294.5217826664448,0.009963666213135667
436,-297.24658730626106,0.009963666213135667
437,-295.3114859685302,0.009963666213135667
438,-296.1316544264555,0.009963666213135667
439,-295.9407724365592,0.009963666213135667
440,-295.7653637006879,0.009963666213135667
441,-295.7190238311887,0.009963666213135667
442,-285.4680810794234,0.009963666213135667
443,-295.10222635418177,0.009963666213135667
444,-285.48204842954874,0.009963666213135667
445,-295.04183857142925,0.009963666213135667
446,-296.48060209304094,0.009963666213135667
447,-295.0422380939126,0.009963666213135667
448,-295.625863969326,0.009963666213135667
449,-297.06016232073307,0.009963666213135667
450,-296.13735984265804,0.009963666213135667
451,-294.9858066737652,0.009963666213135667
452,-296.3451823592186,0.009963666213135667
453,-286.42912363260984,0.009963666213135667
454,-286.0154495984316,0.009963666213135667
455,-295.4714254885912,0.009963666213135667
456,-295.67840698361397,0.009963666213135667
457,-296.20292247086763,0.009963666213135667
458,-276.2495943233371,0.009963666213135667
459,-294.40515764057636,0.009963666213135667
460,-294.34096074849367,0.009963666213135667
461,-294.8890384286642,0.009963666213135667
462,-297.0815488919616,0.009963666213135667
463,-295.0798735022545,0.009963666213135667
464,-295.8174752816558,0.009963666213135667
465,-295.9199899286032,0.009963666213135667
466,-296.4572574868798,0.009963666213135667
467,-295.1498970463872,0.009963666213135667
468,-293.86763137578964,0.009963666213135667
469,-296.0048124343157,0.009963666213135667
470,-295.3150491118431,0.009963666213135667
471,-294.7354575842619,0.009963666213135667
472,-285.8581952676177,0.009963666213135667
473,-296.1030935123563,0.009963666213135667
474,-293.773284509778,0.009963666213135667
475,-286.9739556238055,0.009963666213135667
476,-286.5096879154444,0.009963666213135667
477,-296.8698157146573,0.009963666213135667
478,-296.6625419408083,0.009963666213135667
479,-285.3827198371291,0.009963666213135667
480,-295.4836839810014,0.009963666213135667
481,-295.8924826234579,0.009963666213135667
482,-295.8096852302551,0.009963666213135667
483,-296.2759732529521,0.009963666213135667
484,-285.7203746885061,0.009963666213135667
485,-285.76612078398466,0.009963666213135667
486,-294.2095305919647,0.009963666213135667
487,-293.49735467135906,0.009963666213135667
488,-294.65103356540203,0.009963666213135667
489,-295.3542592972517,0.009963666213135667
490,-295.52763237804174,0.009963666213135667
491,-287.15720991790295,0.009963666213135667
492,-285.49703995138407,0.009963666213135667
493,-295.1627229079604,0.009963666213135667
494,-294.03254103660583,0.009963666213135667
495,-292.3985932171345,0.009963666213135667
496,-286.0581015050411,0.009963666213135667
497,-293.6310012489557,0.009963666213135667
498,-286.13049668073654,0.009963666213135667
499,-296.1277555897832,0.009963666213135667
500,-295.55478988587856,0.009963666213135667
501,-296.43471643328667,0.009963666213135667
502,-296.4449118003249,0.009963666213135667
503,-292.2203910276294,0.009963666213135667
504,-295.9152068570256,0.009963666213135667
505,-286.50213351100683,0.009963666213135667
506,-296.2629389241338,0.009963666213135667
507,-296.60310000926256,0.009963666213135667
508,-295.3273229151964,0.009963666213135667
509,-295.9107431471348,0.009963666213135667
510,-296.26477608829737,0.009963666213135667
511,-286.5964412018657,0.009963666213135667
512,-285.69439490139484,0.009963666213135667
513,-296.14144253730774,0.009963666213135667
514,-295.6696435660124,0.009963666213135667
515,-287.14493741840124,0.009963666213135667
516,-285.0642170086503,0.009963666213135667
517,-295.40384877473116,0.009963666213135667
518,-286.37549417465925,0.009963666213135667
519,-285.35749185830355,0.009963666213135667
520,-295.9188489615917,0.009963666213135667
521,-286.54729422181845,0.009963666213135667
522,-286.3433771505952,0.009963666213135667
523,-286.4494672268629,0.009963666213135667
524,-285.68374432623386,0.009963666213135667
525,-286.9893123880029,0.009963666213135667
526,-293.6094216108322,0.009963666213135667
527,-282.06126813590527,0.009963666213135667
528,-276.2947627976537,0.009963666213135667
529,-294.65213219821453,0.009963666213135667
530,-296.6315630450845,0.009963666213135667
531,-294.9223968759179,0.009963666213135667
532,-274.215847350657,0.009963666213135667
533,-284.47438768297434,0.009963666213135667
534,-295.7516123354435,0.009963666213135667
535,-277.1341985464096,0.009963666213135667
536,-295.8359383791685,0.009963666213135667
537,-285.5140293687582,0.009963666213135667
538,-285.5627429187298,0.009963666213135667
539,-293.9221935197711,0.009963666213135667
540,-295.4187982454896,0.009963666213135667
541,-286.59339417517185,0.009963666213135667
542,-286.6068744659424,0.009963666213135667
543,-283.68534779548645,0.009963666213135667
544,-297.0464562997222,0.009963666213135667
545,-295.67574544996023,0.009963666213135667
546,-286.3224762901664,0.009963666213135667
547,-285.8523288220167,0.009963666213135667
548,-276.24316734820604,0.009963666213135667
549,-285.18813137710094,0.009963666213135667
550,-293.64587419480085,0.009963666213135667
551,-296.00015565007925,0.009963666213135667
552,-293.95053358376026,0.009963666213135667
553,-285.3803728222847,0.009963666213135667
554,-285.54874689131975,0.009963666213135667
555,-287.3188425451517,0.009963666213135667
556,-274.84305527061224,0.009963666213135667
557,-295.0085230693221,0.009963666213135667
558,-284.99844463169575,0.009963666213135667
559,-286.85437566041946,0.009963666213135667
560,-275.88800901919603,0.009963666213135667
561,-286.101916000247,0.009963666213135667
562,-285.1432501077652,0.009963666213135667
563,-283.82112491875887,0.009963666213135667
564,-295.07604545354843,0.009963666213135667
565,-285.3944413214922,0.009963666213135667
566,-285.7171631157398,0.009963666213135667
567,-295.39560505747795,0.009963666213135667
568,-293.76793295145035,0.009963666213135667
569,-285.8613264337182,0.009963666213135667
570,-296.6372245103121,0.009963666213135667
571,-294.86226270347834,0.009963666213135667
572,-297.3120476529002,0.009963666213135667
573,-296.34249283373356,0.009963666213135667
574,-295.911663800478,0.009963666213135667
575,-297.26160269230604,0.009963666213135667
576,-296.6173381730914,0.009963666213135667
577,-295.34954909980297,0.009963666213135667
578,-296.79887273162603,0.009963666213135667
579,-296.0990019068122,0.009963666213135667
580,-292.73890813440084,0.009963666213135667
581,-294.6793116480112,0.009963666213135667
582,-295.64675322920084,0.009963666213135667
583,-285.96230866760015,0.009963666213135667
584,-295.75417602807283,0.009963666213135667
585,-295.84622694551945,0.009963666213135667
586,-295.57157162576914,0.009963666213135667
587,-296.2820460423827,0.009963666213135667
588,-286.32256189733744,0.009963666213135667
589,-295.3080777823925,0.009963666213135667
590,-285.9731560125947,0.009963666213135667
591,-284.8919864743948,0.009963666213135667
592,-276.25638476759195,0.009963666213135667
593,-295.4503628015518,0.009963666213135667
594,-285.19995614886284,0.009963666213135667
595,-294.4960132986307,0.009963666213135667
596,-314.37569610774517,0.009963666213135667
597,-315.3970053270459,0.009963666213135667
598,-324.8171531781554,0.009963666213135667
599,-325.9089293256402,0.009963666213135667
600,-324.8054628074169,0.009963666213135667
601,-324.2826639339328,0.009963666213135667
602,-336.67324052006006,0.009963666213135667
603,-335.4721728116274,0.009963666213135667
604,-334.66022043675184,0.009963666213135667
605,-332.3085785731673,0.009963666213135667
606,-333.69578632712364,0.009963666213135667
607,-333.8620804697275,0.009963666213135667
608,-335.2320532500744,0.009963666213135667
609,-334.9860398992896,0.009963666213135667
610,-335.5521651878953,0.009963666213135667
611,-336.4817138761282,0.009963666213135667
612,-335.21351712942123,0.009963666213135667
613,-326.1392580345273,0.009963666213135667
614,-331.38825162500143,0.009963666213135667
615,-335.53917146474123,0.009963666213135667
616,-335.2852763682604,0.009963666213135667
617,-333.184366106987,0.009963666213135667
618,-335.4268528819084,0.009963666213135667
619,-336.92114206403494,0.009963666213135667
620,-332.8764965981245,0.009963666213135667
621,-334.87015847861767,0.009963666213135667
622,-335.1806010007858,0.009963666213135667
623,-335.61201828718185,0.009963666213135667
624,-336.0240596756339,0.009963666213135667
625,-334.273830473423,0.009963666213135667
626,-334.58741492033005,0.009963666213135667
627,-333.8801475688815,0.009963666213135667
628,-336.48393516242504,0.009963666213135667
629,-332.96267039328814,0.009963666213135667
630,-325.4475982859731,0.009963666213135667
631,-332.9118168950081,0.009963666213135667
632,-333.66278582811356,0.009963666213135667
633,-334.2257604897022,0.009963666213135667
634,-323.2272159010172,0.009963666213135667
635,-335.78469777852297,0.009963666213135667
636,-332.8255625218153,0.009963666213135667
637,-335.72894905507565,0.009963666213135667
638,-334.4411969408393,0.009963666213135667
639,-333.834261007607,0.009963666213135667
640,-323.2732433900237,0.009963666213135667
641,-336.30976420640945,0.009963666213135667
642,-334.81022180616856,0.009963666213135667
643,-334.6863886937499,0.009963666213135667
644,-333.95008508861065,0.009963666213135667
645,-336.1221484094858,0.009963666213135667
646,-336.1268905028701,0.009963666213135667
647,-336.90585062652826,0.009963666213135667
648,-324.26894427090883,0.009963666213135667
649,-335.1071651801467,0.009963666213135667
650,-333.9047869518399,0.009963666213135667
651,-334.0278991088271,0.009963666213135667
652,-332.29284784942865,0.009963666213135667
653,-334.7763896137476,0.009963666213135667
654,-333.3509673848748,0.009963666213135667
655,-323.65455417335033,0.009963666213135667
656,-324.1029641404748,0.009963666213135667
657,-326.17840803414583,0.009963666213135667
658,-334.7824129909277,0.009963666213135667
659,-335.169403038919,0.009963666213135667
660,-325.905108243227,0.009963666213135667
661,-335.6258574426174,0.009963666213135667
662,-324.05162930488586,0.009963666213135667
663,-325.4901817217469,0.009963666213135667
664,-314.76866023242474,0.009963666213135667
665,-303.576637275517,0.009963666213135667
666,-305.3948530256748,0.009963666213135667
667,-275.7477444037795,0.009963666213135667
668,-305.44318214803934,0.009963666213135667
669,-305.94753462076187,0.009963666213135667
670,-323.7050249129534,0.009963666213135667
671,-323.88453900069,0.009963666213135667
672,-306.04066291451454,0.009963666213135667
673,-325.64755253493786,0.009963666213135667
674,-324.4894987717271,0.009963666213135667
675,-324.1403911113739,0.009963666213135667
676,-315.488972209394,0.009963666213135667
677,-325.98438334465027,0.009963666213135667
678,-343.31847164034843,0.009963666213135667
679,-305.26466654241085,0.009963666213135667
680,-436.4524988979101,0.009963666213135667
681,-426.53504104167223,0.009963666213135667
682,-376.7322030290961,0.009963666213135667
683,-446.6284664943814,0.009963666213135667
684,-436.49503886699677,0.009963666213135667
685,-446.3734458014369,0.009963666213135667
686,-446.3942053616047,0.009963666213135667
687,-456.2874975055456,0.009963666213135667
688,-386.8596496284008,0.009963666213135667
689,-335.66914845258,0.009963666213135667
690,-324.76636362820864,0.009963666213135667
691,-326.707629583776,0.009963666213135667
692,-324.8544327020645,0.009963666213135667
693,-313.78658823668957,0.009963666213135667
694,-324.92614322155714,0.009963666213135667
695,-325.39359817653894,0.009963666213135667
696,-325.96686239540577,0.009963666213135667
697,-322.55110362172127,0.009963666213135667
698,-326.046733379364,0.009963666213135667
699,-334.393076390028,0.009963666213135667
700,-326.4900716692209,0.009963666213135667
